"Simulation step","vehicle id","vehicle color","vehicle speed","vehicle is on edge","edge congestion status","edge average speed","edge density"
"67.0","1768310031624_2_12","RED","37.05","-E23","false","26.58","115.10"
"67.0","1768310031624_2_2","GREEN","35.31","-E13","false","39.31","33.93"
"67.0","1768310031624_3_13","WHITE","27.52","-E23","false","26.58","115.10"
"67.0","1768310031624_3_3","GREEN","24.20",":J16_0","false","24.20","110.62"
"67.0","1768310031624_4_14","GREEN","11.83","-E23","false","26.58","115.10"
"67.0","1768310031624_4_4","GREEN","25.08","-E23","false","26.58","115.10"
"67.0","1768310031624_5_5","BLACK","17.68","-E23","false","26.58","115.10"
"67.0","1768310031624_6_6","WHITE","15.07","-E23","false","26.58","115.10"
"67.0","1768310031624_7_17","GREEN","0.00","-E23","false","26.58","115.10"
"67.0","1768310031624_7_27","BLACK","0.00","-E23","false","26.58","115.10"
"67.0","1768310031624_7_37","BLACK","0.08","-E23","false","26.58","115.10"
"67.0","1768310031624_7_47","GREEN","0.53","-E23","false","26.58","115.10"
"67.0","1768310031624_7_57","GREEN","3.41","-E23","false","26.58","115.10"
"67.0","1768310031624_7_67","GREEN","21.75","-E23","false","26.58","115.10"
"67.0","1768310031624_7_7","BLACK","52.77","-E28","false","56.39","7.60"
"67.0","1768310031624_7_77","RED","55.55","-E23","false","26.58","115.10"
"67.0","1768310031624_7_87","WHITE","49.23","-E23","false","26.58","115.10"
"67.0","1768310031624_7_97","BLACK","37.44","-E23","false","26.58","115.10"
"67.0","1768310031624_8_8","RED","23.22","-E23","false","26.58","115.10"
"67.0","1768310031624_9_9","BLACK","27.27","-E23","false","26.58","115.10"
"68.0","1768310031624_0_0","BLACK","47.03","-E12","false","47.03","13.63"
"68.0","1768310031624_0_10","GREEN","32.44","-E23","false","25.80","115.10"
"68.0","1768310031624_1_1","BLUE","30.39","-E13","false","31.63","50.90"
"68.0","1768310031624_1_11","BLACK","44.14","-E23","false","25.80","115.10"
"68.0","1768310031624_2_12","RED","45.42","-E23","false","25.80","115.10"
"68.0","1768310031624_2_2","GREEN","43.42","-E13","false","31.63","50.90"
"68.0","1768310031624_3_13","WHITE","34.77","-E23","false","25.80","115.10"
"68.0","1768310031624_3_3","GREEN","21.09","-E13","false","31.63","50.90"
"68.0","1768310031624_4_14","GREEN","7.25","-E23","false","25.80","115.10"
"68.0","1768310031624_4_4","GREEN","18.51","-E23","false","25.80","115.10"
"68.0","1768310031624_5_5","BLACK","26.04","-E23","false","25.80","115.10"
